timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,tcp_flags,ttl,label
1776596847.167525,192.168.100.2,192.168.100.10,6,54,9361,80,4,64,normal
1776596847.6451263,192.168.100.2,192.168.100.10,6,54,43934,80,2,64,normal
1776596837.7754831,192.168.100.10,192.168.100.2,6,58,80,48192,18,64,normal
1776596843.58981,192.168.100.2,192.168.100.10,6,54,56187,80,2,64,normal
1776596997.993224,192.168.100.10,192.168.100.2,6,58,80,32859,18,64,normal
1776597012.2395113,192.168.100.2,192.168.100.10,6,54,45302,80,2,64,normal
1776597005.8391263,192.168.100.2,192.168.100.10,6,54,56917,80,2,64,normal
1776596839.677755,192.168.100.10,192.168.100.2,6,58,80,1806,18,64,normal
1776596829.3132231,192.168.100.10,192.168.100.2,6,54,5822,35997,20,64,normal
1776597005.6215954,192.168.100.10,192.168.100.2,6,58,80,43218,18,64,normal
1776596839.9020257,192.168.100.10,192.168.100.2,6,58,80,14566,18,64,normal
1776596999.6080766,192.168.100.2,192.168.100.10,6,54,47833,80,2,64,normal
1776596840.7901227,192.168.100.10,192.168.100.2,6,58,80,29,18,64,normal
1776596846.218087,192.168.100.2,192.168.100.10,6,54,19644,80,2,64,normal
1776596840.490536,192.168.100.10,192.168.100.2,6,58,80,47265,18,64,normal
1776596841.797517,192.168.100.2,192.168.100.10,6,54,42488,80,2,64,normal
1776596995.6432717,192.168.100.10,192.168.100.2,6,58,80,1955,18,64,normal
1776596841.6151252,192.168.100.2,192.168.100.10,6,54,34074,80,4,64,normal
1776596849.0369937,192.168.100.2,192.168.100.10,6,54,60378,80,2,64,normal
1776596849.3385553,192.168.100.2,192.168.100.10,6,54,15876,80,2,64,normal
1776596842.40387,192.168.100.2,192.168.100.10,6,54,64441,80,2,64,normal
1776597000.6531534,192.168.100.10,192.168.100.2,6,58,80,35140,18,64,normal
1776597018.6090283,192.168.100.2,192.168.100.10,6,54,59147,80,2,64,normal
1776596840.0272684,192.168.100.10,192.168.100.2,6,58,80,24299,18,64,normal
1776596839.1777058,192.168.100.10,192.168.100.2,6,58,80,42377,18,64,normal
1776596996.851144,192.168.100.10,192.168.100.2,6,58,80,52120,18,64,normal
1776596838.880433,192.168.100.2,192.168.100.10,6,54,27154,80,2,64,normal
1776596837.6767607,192.168.100.2,192.168.100.10,6,54,42858,80,2,64,normal
1776596843.7056046,192.168.100.2,192.168.100.10,6,54,63841,80,4,64,normal
1776596844.0193667,192.168.100.10,192.168.100.2,6,58,80,14330,18,64,normal
1776596845.0529344,192.168.100.2,192.168.100.10,6,54,11162,80,2,64,normal
1776596838.7359612,192.168.100.10,192.168.100.2,6,58,80,21633,18,64,normal
1776596999.1176353,192.168.100.2,192.168.100.10,6,54,30061,80,4,64,normal
1776596998.611513,192.168.100.2,192.168.100.10,6,54,3274,80,2,64,normal
1776596838.0834243,192.168.100.2,192.168.100.10,6,54,61447,80,2,64,normal
1776596996.982545,192.168.100.10,192.168.100.2,6,58,80,60496,18,64,normal
1776596996.3165343,192.168.100.2,192.168.100.10,6,54,33643,80,2,64,normal
1776596997.2068427,192.168.100.10,192.168.100.2,6,58,80,7803,18,64,normal
1776596842.6856894,192.168.100.2,192.168.100.10,6,54,7891,80,2,64,normal
1776596837.8053684,192.168.100.10,192.168.100.2,6,58,80,52092,18,64,normal
1776596836.8490593,192.168.100.10,192.168.100.2,6,58,80,1504,18,64,normal
1776596843.6510634,192.168.100.2,192.168.100.10,6,54,59566,80,4,64,normal
1776597009.1504571,192.168.100.2,192.168.100.10,6,54,21842,80,2,64,normal
1776596840.1862748,192.168.100.10,192.168.100.2,6,58,80,34016,18,64,normal
1776596843.619922,192.168.100.10,192.168.100.2,6,58,80,58622,18,64,normal
1776596841.7342317,192.168.100.10,192.168.100.2,6,58,80,38061,18,64,normal
1776597019.2887206,192.168.100.2,192.168.100.10,6,54,41917,80,4,64,normal
1776596843.0994596,192.168.100.10,192.168.100.2,6,58,80,27808,18,64,normal
1776596837.3193061,192.168.100.2,192.168.100.10,6,54,21697,80,4,64,normal
1776597000.8856814,192.168.100.10,192.168.100.2,6,58,80,54656,18,64,normal
1776596839.685449,192.168.100.2,192.168.100.10,6,54,4021,80,2,64,normal
1776597015.2790058,192.168.100.2,192.168.100.10,6,54,61176,80,2,64,normal
1776596846.8549643,192.168.100.2,192.168.100.10,6,54,54674,80,4,64,normal
1776596840.9237442,192.168.100.2,192.168.100.10,6,54,5455,80,2,64,normal
1776596842.054913,192.168.100.2,192.168.100.10,6,54,50040,80,4,64,normal
1776596840.0751212,192.168.100.2,192.168.100.10,6,54,29135,80,4,64,normal
1776596837.609852,192.168.100.10,192.168.100.2,6,58,80,40966,18,64,normal
1776597020.0606012,192.168.100.10,192.168.100.2,6,58,80,1132,18,64,normal
1776596844.992908,192.168.100.2,192.168.100.10,6,54,6443,80,4,64,normal
1776596843.5263946,192.168.100.2,192.168.100.10,6,54,52362,80,4,64,normal
1776596838.8162093,192.168.100.2,192.168.100.10,6,54,26025,80,4,64,normal
1776596846.0017703,192.168.100.2,192.168.100.10,6,54,2509,80,4,64,normal
1776596801.3372526,192.168.100.10,192.168.100.2,1,98,0,0,0,64,normal
1776596838.61717,192.168.100.2,192.168.100.10,6,54,16065,80,2,64,normal
1776596844.3904998,192.168.100.2,192.168.100.10,6,54,38221,80,2,64,normal
1776596839.5521522,192.168.100.10,192.168.100.2,6,58,80,60536,18,64,normal
1776596837.1098754,192.168.100.10,192.168.100.2,6,58,80,8840,18,64,normal
1776596998.9454374,192.168.100.2,192.168.100.10,6,54,19563,80,2,64,normal
1776597020.192495,192.168.100.2,192.168.100.10,6,54,14177,80,2,64,normal
1776596843.8343775,192.168.100.10,192.168.100.2,6,58,80,6301,18,64,normal
1776596838.9371727,192.168.100.10,192.168.100.2,6,58,80,32059,18,64,normal
1776596839.1370034,192.168.100.2,192.168.100.10,6,54,41478,80,4,64,normal
1776597006.524977,192.168.100.10,192.168.100.2,6,58,80,28391,18,64,normal
1776597000.7260585,192.168.100.2,192.168.100.10,6,54,38445,80,2,64,normal
1776596846.3540294,192.168.100.2,192.168.100.10,6,54,30870,80,4,64,normal
1776596846.8536084,192.168.100.10,192.168.100.2,6,58,80,54570,18,64,normal
1776596841.0263147,192.168.100.2,192.168.100.10,6,54,7532,80,4,64,normal
1776596998.8327365,192.168.100.10,192.168.100.2,6,58,80,14035,18,64,normal
1776596838.3131359,192.168.100.2,192.168.100.10,6,54,5241,80,2,64,normal
1776597010.110977,192.168.100.2,192.168.100.10,6,54,58927,80,2,64,normal
1776596997.420807,192.168.100.10,192.168.100.2,6,58,80,14800,18,64,normal
1776597002.8983,192.168.100.10,192.168.100.2,6,58,80,19200,18,64,normal
1776596841.678552,192.168.100.10,192.168.100.2,6,58,80,36183,18,64,normal
1776596838.8228433,192.168.100.2,192.168.100.10,6,54,24039,80,4,64,normal
1776596846.9594464,192.168.100.2,192.168.100.10,6,54,59635,80,2,64,normal
1776596846.5681093,192.168.100.2,192.168.100.10,6,54,41195,80,2,64,normal
1776597003.1309278,192.168.100.2,192.168.100.10,6,54,33925,80,2,64,normal
1776596844.3979774,192.168.100.2,192.168.100.10,6,54,41897,80,4,64,normal
1776596841.9417048,192.168.100.2,192.168.100.10,6,54,46523,80,2,64,normal
1776596843.8254535,192.168.100.2,192.168.100.10,6,54,2622,80,2,64,normal
1776596846.4186,192.168.100.10,192.168.100.2,6,58,80,31213,18,64,normal
1776597003.7835474,192.168.100.2,192.168.100.10,6,54,6385,80,2,64,normal
1776596846.1504807,192.168.100.2,192.168.100.10,6,54,14806,80,2,64,normal
1776597007.2962844,192.168.100.10,192.168.100.2,6,58,80,8995,18,64,normal
1776596845.4088743,192.168.100.2,192.168.100.10,6,54,32349,80,2,64,normal
1776596838.270055,192.168.100.2,192.168.100.10,6,54,4465,80,2,64,normal
1776596836.8382165,192.168.100.2,192.168.100.10,6,54,1498,80,2,64,normal
1776596997.1108983,192.168.100.2,192.168.100.10,6,54,1693,80,2,64,normal
1776596838.1827185,192.168.100.2,192.168.100.10,6,54,63302,80,4,64,normal
1776596838.176614,192.168.100.10,192.168.100.2,6,58,80,64374,18,64,normal
1776596841.7165906,192.168.100.2,192.168.100.10,6,54,39183,80,2,64,normal
1776596839.0155497,192.168.100.10,192.168.100.2,6,58,80,35885,18,64,normal
1776596836.8951182,192.168.100.10,192.168.100.2,6,58,80,1749,18,64,normal
1776596847.6112673,192.168.100.2,192.168.100.10,6,54,37423,80,2,64,normal
1776596844.3290915,192.168.100.2,192.168.100.10,6,54,37529,80,4,64,normal
1776596837.559111,192.168.100.10,192.168.100.2,6,58,80,35980,18,64,normal
1776596843.055951,192.168.100.2,192.168.100.10,6,54,25180,80,2,64,normal
1776596995.9501147,192.168.100.2,192.168.100.10,6,54,20816,80,2,64,normal
1776596840.6578207,192.168.100.2,192.168.100.10,6,54,60403,80,2,64,normal
1776596844.757946,192.168.100.10,192.168.100.2,6,58,80,58998,18,64,normal
1776596837.3272943,192.168.100.2,192.168.100.10,6,54,23050,80,2,64,normal
1776596995.6427512,192.168.100.2,192.168.100.10,6,54,1955,80,2,64,normal
1776596843.2869956,192.168.100.10,192.168.100.2,6,58,80,37627,18,64,normal
1776596841.5179553,192.168.100.2,192.168.100.10,6,54,29759,80,4,64,normal
1776597004.6848016,192.168.100.2,192.168.100.10,6,54,61050,80,2,64,normal
1776596839.6535263,192.168.100.2,192.168.100.10,6,54,1908,80,2,64,normal
1776596838.9375393,192.168.100.10,192.168.100.2,6,58,80,32069,18,64,normal
1776596843.0602462,192.168.100.2,192.168.100.10,6,54,25457,80,2,64,normal
1776596842.391306,192.168.100.10,192.168.100.2,6,58,80,64129,18,64,normal
1776596979.444972,192.168.100.2,192.168.100.10,6,58,60379,1141,2,40,normal
1776596838.7697878,192.168.100.10,192.168.100.2,6,58,80,23405,18,64,normal
1776596845.0621905,192.168.100.2,192.168.100.10,6,54,15578,80,2,64,normal
1776596847.4920852,192.168.100.2,192.168.100.10,6,54,27981,80,2,64,normal
1776596840.8135667,192.168.100.2,192.168.100.10,6,54,1206,80,2,64,normal
1776596846.2001257,192.168.100.10,192.168.100.2,6,58,80,18101,18,64,normal
1776596843.0043766,192.168.100.10,192.168.100.2,6,58,80,22135,18,64,normal
1776596838.9874864,192.168.100.10,192.168.100.2,6,58,80,34135,18,64,normal
1776596843.146261,192.168.100.10,192.168.100.2,6,58,80,30428,18,64,normal
1776596844.5177257,192.168.100.10,192.168.100.2,6,58,80,48618,18,64,normal
1776596837.664362,192.168.100.2,192.168.100.10,6,54,44339,80,4,64,normal
1776596847.976619,192.168.100.2,192.168.100.10,6,54,59547,80,4,64,normal
1776596996.4708214,192.168.100.2,192.168.100.10,6,54,42038,80,2,64,normal
1776596844.2979374,192.168.100.2,192.168.100.10,6,54,35369,80,4,64,normal
1776596837.8086274,192.168.100.2,192.168.100.10,6,54,52228,80,2,64,normal
1776596841.0986903,192.168.100.10,192.168.100.2,6,58,80,10434,18,64,normal
1776596997.4055717,192.168.100.2,192.168.100.10,6,54,16997,80,2,64,normal
1776597007.8100114,192.168.100.2,192.168.100.10,6,54,29752,80,2,64,normal
1776596836.942123,192.168.100.2,192.168.100.10,6,54,2798,80,2,64,normal
1776596840.810359,192.168.100.10,192.168.100.2,6,58,80,112,18,64,normal
1776597002.5545042,192.168.100.10,192.168.100.2,6,58,80,1426,18,64,normal
1776596847.4705598,192.168.100.10,192.168.100.2,6,58,80,31936,18,64,normal
1776596840.4176853,192.168.100.10,192.168.100.2,6,58,80,48750,18,64,normal
1776597010.50034,192.168.100.10,192.168.100.2,6,58,80,18828,18,64,normal
1776597003.6671507,192.168.100.2,192.168.100.10,6,54,63062,80,2,64,normal
1776597007.4399037,192.168.100.10,192.168.100.2,6,58,80,8160,18,64,normal
1776596839.3150356,192.168.100.2,192.168.100.10,6,54,50677,80,2,64,normal
1776596838.7167897,192.168.100.10,192.168.100.2,6,58,80,18741,18,64,normal
1776596848.1871684,192.168.100.10,192.168.100.2,6,58,80,8191,18,64,normal
1776596837.821377,192.168.100.2,192.168.100.10,6,54,50332,80,4,64,normal
1776596836.8608394,192.168.100.2,192.168.100.10,6,54,1505,80,4,64,normal
1776597012.5347629,192.168.100.2,192.168.100.10,6,54,54193,80,4,64,normal
1776596841.32752,192.168.100.10,192.168.100.2,6,58,80,22255,18,64,normal
1776596838.208336,192.168.100.10,192.168.100.2,6,58,80,530,18,64,normal
1776596846.2985544,192.168.100.10,192.168.100.2,6,58,80,24469,18,64,normal
1776596846.478492,192.168.100.2,192.168.100.10,6,54,35109,80,2,64,normal
1776596841.8344533,192.168.100.2,192.168.100.10,6,54,42027,80,4,64,normal
1776596846.2680128,192.168.100.10,192.168.100.2,6,58,80,21967,18,64,normal
1776596846.0078008,192.168.100.2,192.168.100.10,6,54,7441,80,4,64,normal
1776596844.7158163,192.168.100.2,192.168.100.10,6,54,57758,80,2,64,normal
1776597007.0288596,192.168.100.2,192.168.100.10,6,54,54735,80,4,64,normal
1776596849.119992,192.168.100.10,192.168.100.2,6,58,80,3974,18,64,normal
1776596837.4401875,192.168.100.10,192.168.100.2,6,58,80,29028,18,64,normal
1776596845.7152386,192.168.100.10,192.168.100.2,6,58,80,52543,18,64,normal
1776596996.3261054,192.168.100.2,192.168.100.10,6,54,33936,80,4,64,normal
1776597007.6701984,192.168.100.2,192.168.100.10,6,54,21738,80,2,64,normal
1776597001.4858644,192.168.100.2,192.168.100.10,6,54,16468,80,4,64,normal
1776596847.1032367,192.168.100.2,192.168.100.10,6,54,4090,80,4,64,normal
1776597010.5491369,192.168.100.2,192.168.100.10,6,54,21229,80,2,64,normal
1776596841.6138897,192.168.100.2,192.168.100.10,6,54,33979,80,4,64,normal
1776597010.8173056,192.168.100.2,192.168.100.10,6,54,28429,80,2,64,normal
1776596842.041336,192.168.100.2,192.168.100.10,6,54,48852,80,4,64,normal
1776596995.7119114,192.168.100.10,192.168.100.2,6,58,80,1964,18,64,normal
1776596846.0336761,192.168.100.2,192.168.100.10,6,54,9648,80,2,64,normal
1776596840.4611604,192.168.100.2,192.168.100.10,6,54,49394,80,2,64,normal
1776596838.053669,192.168.100.10,192.168.100.2,6,58,80,60542,18,64,normal
1776596848.5176365,192.168.100.10,192.168.100.2,6,58,80,29251,18,64,normal
1776596840.60122,192.168.100.2,192.168.100.10,6,54,57211,80,2,64,normal
1776596838.8941207,192.168.100.2,192.168.100.10,6,54,29714,80,2,64,normal
1776597008.7104123,192.168.100.2,192.168.100.10,6,54,3478,80,2,64,normal
1776596843.8221946,192.168.100.2,192.168.100.10,6,54,2470,80,4,64,normal
1776596842.4911466,192.168.100.2,192.168.100.10,6,54,770,80,2,64,normal
1776596841.4125938,192.168.100.2,192.168.100.10,6,54,27582,80,4,64,normal
1776596839.9814885,192.168.100.2,192.168.100.10,6,54,18357,80,4,64,normal
1776596809.521485,192.168.100.2,192.168.100.10,1,98,0,0,0,64,normal
1776596846.1437814,192.168.100.2,192.168.100.10,6,54,14471,80,2,64,normal
1776596843.2652454,192.168.100.2,192.168.100.10,6,54,36628,80,2,64,normal
1776596837.6526835,192.168.100.2,192.168.100.10,6,54,44283,80,2,64,normal
1776596837.721932,192.168.100.10,192.168.100.2,6,58,80,45317,18,64,normal
1776596847.2168398,192.168.100.10,192.168.100.2,6,58,80,13331,18,64,normal
1776596848.270368,192.168.100.2,192.168.100.10,6,54,13815,80,2,64,normal
1776596842.2047582,192.168.100.2,192.168.100.10,6,54,55591,80,4,64,normal
1776596785.978087,192.168.100.10,192.168.100.2,1,98,0,0,0,64,normal
1776596845.9420412,192.168.100.2,192.168.100.10,6,54,336,80,2,64,normal
1776596846.3490117,192.168.100.10,192.168.100.2,6,58,80,27169,18,64,normal
1776597000.43521,192.168.100.10,192.168.100.2,6,58,80,28509,18,64,normal
1776596837.2890866,192.168.100.10,192.168.100.2,6,58,80,20325,18,64,normal
1776596841.265976,192.168.100.10,192.168.100.2,6,58,80,19928,18,64,normal
1776596996.1852958,192.168.100.2,192.168.100.10,6,54,28843,80,2,64,normal
1776596837.6485033,192.168.100.2,192.168.100.10,6,54,42174,80,4,64,normal
1776596837.2670288,192.168.100.10,192.168.100.2,6,58,80,20001,18,64,normal
1776596759.3512816,192.168.100.2,192.168.100.10,1,98,0,0,0,64,normal
1776596846.1311953,192.168.100.2,192.168.100.10,6,54,17639,80,4,64,normal
1776596843.434378,192.168.100.2,192.168.100.10,6,54,45084,80,2,64,normal
1776596837.1914854,192.168.100.10,192.168.100.2,6,58,80,12002,18,64,normal
1776596841.117041,192.168.100.2,192.168.100.10,6,54,11642,80,2,64,normal
1776596840.2697423,192.168.100.2,192.168.100.10,6,54,38721,80,4,64,normal
1776596838.1441307,192.168.100.2,192.168.100.10,6,54,63166,80,4,64,normal
1776596840.2155662,192.168.100.10,192.168.100.2,6,58,80,31864,18,64,normal
1776597004.2855299,192.168.100.10,192.168.100.2,6,58,80,31497,18,64,normal
1776596837.7075958,192.168.100.2,192.168.100.10,6,54,47525,80,4,64,normal
1776596840.8889885,192.168.100.2,192.168.100.10,6,54,2196,80,2,64,normal
1776596841.2190428,192.168.100.2,192.168.100.10,6,54,17360,80,2,64,normal
1776596801.3361497,192.168.100.10,192.168.100.2,1,98,0,0,0,64,normal
1776596841.6597466,192.168.100.10,192.168.100.2,6,58,80,34652,18,64,normal
1776596841.0963929,192.168.100.2,192.168.100.10,6,54,10241,80,4,64,normal
1776596843.6207714,192.168.100.2,192.168.100.10,6,54,58672,80,4,64,normal
1776596848.6035395,192.168.100.2,192.168.100.10,6,54,34854,80,2,64,normal
1776596845.7372215,192.168.100.10,192.168.100.2,6,58,80,52572,18,64,normal
1776597011.0275908,192.168.100.10,192.168.100.2,6,58,80,37911,18,64,normal
1776596838.3488834,192.168.100.2,192.168.100.10,6,54,6614,80,2,64,normal
1776596836.9075098,192.168.100.2,192.168.100.10,6,54,2740,80,4,64,normal
1776596829.2921355,192.168.100.2,192.168.100.10,6,58,35997,32768,2,53,normal
1776596979.5148683,192.168.100.10,192.168.100.2,6,54,1085,60379,20,64,normal
1776596837.7305722,192.168.100.10,192.168.100.2,6,58,80,45756,18,64,normal
1776596848.0371113,192.168.100.2,192.168.100.10,6,54,64533,80,2,64,normal
1776596845.1157293,192.168.100.2,192.168.100.10,6,54,15839,80,2,64,normal
1776596839.6475933,192.168.100.2,192.168.100.10,6,54,1548,80,2,64,normal
1776596848.7706647,192.168.100.10,192.168.100.2,6,58,80,44307,18,64,normal
1776596846.3797915,192.168.100.10,192.168.100.2,6,58,80,28556,18,64,normal
1776596842.7849169,192.168.100.10,192.168.100.2,6,58,80,11179,18,64,normal
1776596847.4617965,192.168.100.10,192.168.100.2,6,58,80,27370,18,64,normal
1776596840.6991146,192.168.100.10,192.168.100.2,6,58,80,62187,18,64,normal
1776596847.0179622,192.168.100.2,192.168.100.10,6,54,63876,80,4,64,normal
1776596844.859996,192.168.100.2,192.168.100.10,6,54,64933,80,2,64,normal
1776596848.3502831,192.168.100.2,192.168.100.10,6,54,18819,80,2,64,normal
1776596848.854528,192.168.100.2,192.168.100.10,6,54,50293,80,2,64,normal
1776596839.0905514,192.168.100.10,192.168.100.2,6,58,80,37733,18,64,normal
1776596840.4994586,192.168.100.2,192.168.100.10,6,54,50350,80,2,64,normal
1776596839.307764,192.168.100.2,192.168.100.10,6,54,48417,80,2,64,normal
1776596840.9384663,192.168.100.10,192.168.100.2,6,58,80,4557,18,64,normal
1776596845.5915825,192.168.100.2,192.168.100.10,6,54,41387,80,2,64,normal
1776596837.072217,192.168.100.2,192.168.100.10,6,54,9794,80,2,64,normal
1776596995.7463348,192.168.100.2,192.168.100.10,6,54,1968,80,4,64,normal
1776596840.3719158,192.168.100.10,192.168.100.2,6,58,80,44097,18,64,normal
1776596840.997786,192.168.100.2,192.168.100.10,6,54,6599,80,4,64,normal
1776597004.6844933,192.168.100.10,192.168.100.2,6,58,80,61033,18,64,normal
1776596998.3077056,192.168.100.10,192.168.100.2,6,58,80,59409,18,64,normal
1776596847.7948046,192.168.100.2,192.168.100.10,6,54,52099,80,4,64,normal
1776597007.1541722,192.168.100.2,192.168.100.10,6,54,60883,80,2,64,normal
1776596839.558235,192.168.100.10,192.168.100.2,6,58,80,63651,18,64,normal
1776596837.9870899,192.168.100.2,192.168.100.10,6,54,57393,80,4,64,normal
1776596838.3453796,192.168.100.10,192.168.100.2,6,58,80,6533,18,64,normal
1776596837.460857,192.168.100.10,192.168.100.2,6,58,80,31017,18,64,normal
1776596829.284964,192.168.100.10,192.168.100.2,6,54,143,35997,20,64,normal
1776596841.6754513,192.168.100.10,192.168.100.2,6,58,80,36089,18,64,normal
1776596840.0474193,192.168.100.2,192.168.100.10,6,54,24674,80,2,64,normal
1776596836.8927693,192.168.100.10,192.168.100.2,6,58,80,1521,18,64,normal
1776596849.1861358,192.168.100.10,192.168.100.2,6,58,80,4451,18,64,normal
1776596841.9827962,192.168.100.2,192.168.100.10,6,54,47115,80,4,64,normal
1776596837.2698948,192.168.100.10,192.168.100.2,6,58,80,20104,18,64,normal
1776596846.5281546,192.168.100.2,192.168.100.10,6,54,36247,80,2,64,normal
1776596842.0443752,192.168.100.10,192.168.100.2,6,58,80,48960,18,64,normal
1776596842.8157873,192.168.100.2,192.168.100.10,6,54,16082,80,2,64,normal
1776597001.0820196,192.168.100.2,192.168.100.10,6,54,58958,80,2,64,normal
1776596995.844818,192.168.100.10,192.168.100.2,6,58,80,5862,18,64,normal
1776597005.1286087,192.168.100.2,192.168.100.10,6,54,18051,80,2,64,normal
1776596839.7532117,192.168.100.2,192.168.100.10,6,54,7595,80,4,64,normal
1776597008.568802,192.168.100.2,192.168.100.10,6,54,3011,80,2,64,normal
